url,titulo,autores,abstrac
https://ideas.repec.org/a/col/000090/004099.html,Banking Productivity and Economic Fluctuations: Colombia 1998-2000,Arias AndrÃ©s ; ,"This paper builds a general equilibrium, financial accelerator model hat incorporates an explicit technology for the intermediary sector. Acredit multiplier emerges because of a borrowing constraint that is a function of asset prices, internal funds and lending rates. With this financial friction I show that small changes in the productivity and intermediation costs of banks generate large and persistent fluctuations in economic activity. The transmission channel relies on the role that assets and internal funds play as collateral. After a negative shock hits financial intermediation productivity, the resulting credit crunch and economic slowdown induce a fall in asset prices and internal fund accumulation. This further modifies the present and future volume of collateral, thereby amplifying and propagating the initial shock. The paper argues that changes in banking regulation in Colombia in the late 1990Â´s increased intermediation costs, reduced banking productivity and induced a credit multiplier story that fits the theoretical model presented here. This new regulation enhanced the credit crunch and economic slowdown that was already underway. Colombian data on loan/deposit interest rate spreads, credit volume, asset prices and economic activity support this argument."
https://ideas.repec.org/a/col/000090/004100.html,Household Responses to Adverse Income Shocks in Latin America,Gaviria Alejandro ; ,"This paper uses a new data set to study household responses to adverse income shocks in seven Latin American countries. The results show (i) that households respond to income shocks mainly by increasing their labor force participation, selling assets, and cutting on human capital investments, (ii) that poor households are most likely to be affected by adverse income shocks, and (iii) that lower-middle class households are more likely to cut back human capital investments and move abroad when faced with an adverse income shock. Taken together, these results offer ample justification for publicly funded safety nets targeted at the poor."
https://ideas.repec.org/a/col/000090/004101.html,Demanda por importaciones en Colombia: una estimaciÃ³n,Zuccardi Igor Esteban ; ,"En este documento se hace una estimaciÃ³n de la demanda por importaciones de Colombia, entre 1982 y 2000. La estimaciÃ³n realizada considera una fundamentaciÃ³n microeconÃ³mica derivada de un problema de elecciÃ³n de agentes, y tiene en cuenta una relaciÃ³n de largo plazo entre las variables importaciones reales, precio relativo de las importaciones e ingreso, por medio de un anÃ¡lisis de cointegraciÃ³n multiecuacional de Johansen (1988). Se hallÃ³ que la elasticidad precio de la demanda es -1,587 mientras que la elasticidad ingreso es 2,11. AsÃ­, esta demanda por importaciones es elÃ¡stica a los cambios en los precios y se comporta como un bien normal. Por otro lado, se estimaron las velocidades de ajuste del sistema de corto plazo al equilibrio de largo plazo, y se encontrÃ³ que ese sistema se ajusta lentamente a este equilibrio."
https://ideas.repec.org/a/col/000090/002348.html,Diferenciales salariales y mercados laborales en la industria colombiana,Gracia Orlando ; Gustavo Hernández ; Juan Mauricio Ramirez ; ,"En este trabajo se analizan los diferenciales salariales intersectoriales en la industria, que son persistentes en el tiempo y no atribuibles exclusivamente a diferenciales en habilidades o condiciones laborales, como evidencia de la formación no competitiva de los salarios. En esta dirección se estudia la relación entre diferenciales salariales y características industriales, y se explora la hipótesis de participación de los trabajadores en las rentas como explicación de esos diferenciales. Los resultados del trabajo muestran que una parte sustancial de los diferenciales salariales no se explica por diferencias en el capital humano o por características específicas de los trabajadores. La persistencia de esos diferenciales significa que tampoco pueden ser atribuidos a choques sectoriales en condiciones de imperfecta movilidad del trabajo. Se encuentran, en cambio, evidencias de la participación del trabajo en las rentas en sectores oligopólicos y con poder de mercado como factor explicativo de las diferencias en los salarios reales de los trabajadores."
https://ideas.repec.org/a/col/000090/002441.html,Eficiencia de los hospitales pÃºblicos de BogotÃ¡,Nupia Oscar AndrÃ©s ; Fabio Sánchez ; ,"Este trabajo aborda la eficiencia de los 31 hospitales públicos de Bogotá, utilizando información de producción e insumos de los hospitales en 1999. Mediante la aplicación de técnicas DEA (Data Envelopment Analysis) , se obtienen medidas de eficiencia, tanto técnicas como asignativas, usando funciones de producción multiproducto y uniproducto, respectivamente, con diferentes supuestos de rendimientos a escala. Para explicar sus determinantes, se utilizan modelos de regresión lineal con técnicas de componentes principales, con la inclusión de variables exógenas que recogen aspectos de la estructura de ingresos y gastos de los hospitales, la estructura de mercado, la estructura laboral, la demanda de servicios y la localización geográfica. Los resultados sugieren que aproximadamente la mitad de los hospitales del distrito poseen ineficiencias de tipo técnico y la gran mayoría afronta ineficiencias de tipo asignativo. Como posibles causas de tal situación se encuentran la estructura sindical, de contratación y de subsidios a la oferta"
https://ideas.repec.org/a/col/000090/002447.html,Eficiencia-X en el sector bancario colombiano,Castro Carlos Alberto ; ,"Este artículo utilizó la metodología de Frontera Estocástica y específicamente el Distribution Free Approach (DFA) para obtener una medida de eficiencia horizontal, para un panel de entidades del sector bancario colombiano, durante el período 1994 a 1999. Se utilizaron una serie de variables exógenas, representativas de las características del sector bancario colombiano, para encontrar los determinantes de las diferencias en eficiencia entre las entidades bancarias. El artículo cuestiona las habilidades de la administración pública para controlar los costos en estas entidades, al comparar su desempeño con las entidades privadas nacionales y las extranjeras. Adicionalmente, se examinan los efectos sobre la eficiencia de algunos de los procesos de reestructuración en las entidades bancarias a finales de la década del noventa. Los resultados sugieren que los beneficios esperados de las fusiones no son evidentes en todas las entidades analizadas"
https://ideas.repec.org/a/col/000090/003526.html,Strategic Interaction of International Markets: An Application to the Dairy Market,Vargas AndrÃ©s JosÃ© ; ,"This paper studies the relation between the governmentÂ´s objectives to sustain income in the dairy sector and the possibility to capture rent in the world market. To do this, two different governmental policies were considered: a direct export subsidy and a price discrimination scheme. These policies were analyzed under strategic and non-strategic scenarios. The results indicate that when there is non-strategic interaction and there exists a low opportunity cost of public funds, the two policies have the same effect on total welfare and lead to the same wealth transfer to producers. When there is a strategic interaction among producers, the price discrimination scheme leads to higher consumer welfare but lower producer benefit, being the net result on total welfare determined by the relative weights of the agents in the welfare function. From the producersÂ´ point of view, the export subsidy is preferred to the price discrimination scheme when there is imperfect competition in the world market."
https://ideas.repec.org/a/col/000090/004119.html,"Estructura familiar, fecundidad y calidad de los niÃ±os en Colombia",Ribero RocÃ­o ; ,"El presente trabajo analiza en quÃ© forma la estructura familiar y la fecundidad pueden afectar la calidad de lo niÃ±os en Colombia. Se estiman modelos en forma reducida del estado civil y la fecundidad, considerando factores que puedan alterar el poder de negociaciÃ³n de la mujer en el interior de los hogares. Los estimativos obtenidos, que son aproximaciones de una interdependencia estructural entre estas variables y la calidad de los niÃ±os, revelan que el matrimonio tiene una relaciÃ³n positiva con la calidad de los niÃ±os y la fecundidad una relaciÃ³n negativa. Los modelos se estiman utilizando la informaciÃ³n de la Encuestra Nacional de Hogares, ENH, a nivel urbano y rural."
https://ideas.repec.org/a/col/000090/004120.html,La dinÃ¡mica de la distribuciÃ³n del ingreso en los modelos de crecimiento,Jaramillo Fernando ; ,"En el presente artÃ­culo se introducen dos contribuciones a la teorÃ­a de la dinÃ¡mica del crecimiento y la distribuciÃ³n del ingreso. En primer lugar, se presenta un modelo de crecimiento endÃ³geno basado en el aprendizaje en la producciÃ³n. En este modelo se introduce de manera explÃ­cita la funciÃ³n de aprendizaje, lo que permite analizar la dinÃ¡mica de transiciÃ³n hacia el equilibrio. La segunda contribuciÃ³n consiste en introducir un marco conceptual global con el fin de analizar de una manera integrado la dinÃ¡mica de la distribuciÃ³n del ingreso en diversos modelos de crecimiento con preferencias homtÃ©ticas. Se comparan el modelo neoclÃ¡sico, el modelo Romer (1986) y el de aprendizaje en la producciÃ³n de desarrollo por el autor. Se muestra la importancia de la dinÃ¡mica de la tasa de ahorro en la dinÃ¡mica de la distribuciÃ³n del ingreso, y de la propensiÃ³n a ahorrar los ingresos salariales en la persistencia de las desigualdades. Se resalta que la dinÃ¡mica de la distribuciÃ³n del ingreso en economÃ­as con preferencias homotÃ©ticas y un mercado financiero perfecto es un proceso no ergÃ³dico."
https://ideas.repec.org/a/col/000090/004208.html,SegmentaciÃ³n socioracial y percepciÃ³n de discriminaciones en Cali: Una encuesta sobre la poblaciÃ³n afrocolombiana,Barbary Oliver ; ,"En Colombia, como en otros paÃ­ses de AmÃ©rica Latina, en los Ãºltimos diez aÃ±os se llegÃ³ al reconocimiento progresivo, y finalmente constitucional, de la diversidad Ã©tnica y de la multiculturalidad. Esta evoluciÃ³n es el resultado, entre otros factores, de la movilizaciÃ³n de la sociedad civil y de los medios polÃ­ticos y cientÃ­ficos en torno a la condiciÃ³n de diversas poblaciones en situaciÃ³n de `minorÃ­asÂ´ demogrÃ¡ficas, y de los procesos de segregaciÃ³n y de discriminaciÃ³n que las afectan. La regiÃ³n suboeste del paÃ­s y su metrÃ³poli, Cali, como importantes focos de poblaciÃ³n afrocolombiana y, en menor grado, indÃ­gena, estÃ¡n en el centro de esta problemÃ¡tica. Partiendo de una encuesta realizada en 1998 en dicha ciudad, el artÃ­culo plantea el problema de la mediciÃ³n y anÃ¡lisis de la segmentaciÃ³n racial y de sus vÃ­nculos con la movilidad espacial y social. En el contexto de una sociedad altamente mestizada, se defiende aquÃ­ el uso de categorÃ­as fenotÃ­picas `Ã©tnicasÂ´ para medir y comprender las relaciones complejas entre desigualdades sociales y raciales, y plantear, desde las percepciones y opiniones de los encuestados, un primer diagnÃ³stico sobre la segregaciÃ³n y la discriminaciÃ³n en Cali. Los primeros resultados ponen en evidencia la fuerte heterogeneidad de esta poblaciÃ³n, ligada a la diversidad de sus orÃ­genes geogrÃ¡ficos y a la variedad de los contextos histÃ³ricos y econÃ³micos de la migraciÃ³n."
